comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score,identity_residual_on_base_top1,identity_residual_on_candidate_top1,identity_residual_on_source_image,identity_contribution_on_base_top1,identity_contribution_on_candidate_top1,identity_contribution_on_source_image
v16.2_observation_vs_v16.2_final,7422,5692,3711,AG-ReID.v2/gallery/P0555T04071A1/P0555T04071A1C0F06061.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,3780,5707,AG-ReID.v2/gallery/P0624T02220A1/P0624T02220A1C3F09061.jpg,1,AG-ReID.v2,3780,5707,AG-ReID.v2/gallery/P0624T02220A1/P0624T02220A1C3F09061.jpg,1,AG-ReID.v2,47,48,-1,0.011050823144614697,0.011217356659471989,0.00016653351485729218,0.010135134682059288,0.011278195306658745,0.0011430606245994568,0.8999999761581421,0.5518496036529541,0.5437536239624023,-0.07198885083198547,-0.07198885083198547,-0.03804561495780945,-0.008052740942618986,-0.008052740942618986,-0.004255818473514861
v16.2_observation_vs_v16.2_final,7436,5694,3718,AG-ReID.v2/gallery/P0557T02220A2/P0557T02220A2C0F16351.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,5531,6068,AG-ReID.v2/train_all/P3500T04070A2/P3500T04070A2C0F22351.jpg,0,AG-ReID.v2,5531,6068,AG-ReID.v2/train_all/P3500T04070A2/P3500T04070A2C0F22351.jpg,0,AG-ReID.v2,2,3,-1,0.3928571343421936,0.3095238208770752,-0.08333331346511841,0.2857142984867096,0.2857142984867096,0.0,0.8999999761581421,0.6374834775924683,0.6357190012931824,-0.0154915452003479,-0.0154915452003479,-0.05197906494140625,-0.001732898898336721,-0.001732898898336721,-0.0058144273672269264
v16.2_observation_vs_v16.2_final,7438,5694,3719,AG-ReID.v2/query/P0557T02220A2/P0557T02220A2C0F16321.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,7074,6463,uavhuman/P094S00G10B00H00UC072000LC031000A007R0_09211901_114_bbx.jpg,0,uavhuman,3138,5580,AG-ReID.v2/query/P0010T02210A0/P0010T02210A0C3F1441.jpg,1,AG-ReID.v2,9,11,-2,0.0793650820851326,0.07670454680919647,-0.0026605352759361267,0.0476190485060215,0.0625,0.0148809514939785,0.800000011920929,0.5392575860023499,0.5304464101791382,-0.22411862015724182,0.01800096035003662,0.0059420764446258545,-0.025070120826843567,0.002013604450437967,0.0006646862912353946
v16.2_observation_vs_v16.2_final,7452,5696,3726,AG-ReID.v2/gallery/P0576T03241A1/P0576T03241A1C0F03601.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,5343,6025,AG-ReID.v2/train_all/P1208T04070A0/P1208T04070A0C0F18211.jpg,0,AG-ReID.v2,5343,6025,AG-ReID.v2/train_all/P1208T04070A0/P1208T04070A0C0F18211.jpg,0,AG-ReID.v2,24,25,-1,0.018772268667817116,0.019249126315116882,0.00047685764729976654,0.012684989720582962,0.014150943607091904,0.0014659538865089417,1.0,0.5909249186515808,0.5865805149078369,-0.039092302322387695,-0.039092302322387695,-0.008741140365600586,-0.004372901912095273,-0.004372901912095273,-0.0009777922288485286
v16.2_observation_vs_v16.2_final,7454,5696,3727,AG-ReID.v2/gallery/P0576T03241A1/P0576T03241A1C0F03661.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,4706,5896,AG-ReID.v2/train_all/P0115T02220A1/P0115T02220A1C0F02671.jpg,0,AG-ReID.v2,4706,5896,AG-ReID.v2/train_all/P0115T02220A1/P0115T02220A1C0F02671.jpg,0,AG-ReID.v2,264,285,-21,0.003196764038875699,0.0033331781160086393,0.0001364140771329403,0.0012378791579976678,0.0013882461935281754,0.00015036703553050756,1.0,0.5669839978218079,0.5727525353431702,0.052095770835876465,0.052095770835876465,0.05824089050292969,0.005827482198965228,0.005827482198965228,0.006514881097103853
v16.2_observation_vs_v16.2_final,7458,5696,3729,AG-ReID.v2/gallery/P0576T03241A1/P0576T03241A1C3F02491.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,5474,6055,AG-ReID.v2/train_all/P1898T04070A2/P1898T04070A2C0F12571.jpg,0,AG-ReID.v2,5474,6055,AG-ReID.v2/train_all/P1898T04070A2/P1898T04070A2C0F12571.jpg,0,AG-ReID.v2,50,54,-4,0.0074774120002985,0.007712010759860277,0.00023459875956177711,0.0027075812686234713,0.0031982942018657923,0.000490712933242321,1.0,0.4741331934928894,0.48416706919670105,0.08980607986450195,0.08980607986450195,0.12850525975227356,0.010045793034102246,0.010045793034102246,0.014374719898837984
v16.2_observation_vs_v16.2_final,7462,5696,3731,AG-ReID.v2/gallery/P0576T03241A1/P0576T03241A1C3F02461.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,3306,5614,AG-ReID.v2/gallery/P0142T02210A1/P0142T02210A1C0F12241.jpg,0,AG-ReID.v2,3306,5614,AG-ReID.v2/gallery/P0142T02210A1/P0142T02210A1C0F12241.jpg,0,AG-ReID.v2,43,44,-1,0.008497986942529678,0.009021465666592121,0.0005234787240624428,0.0034246575087308884,0.004084411077201366,0.0006597535684704781,0.8999999761581421,0.4674587547779083,0.47770044207572937,0.09171321988105774,0.09171321988105774,0.11649349331855774,0.010259127520166889,0.010259127520166889,0.013031072344583894
v16.2_observation_vs_v16.2_final,7484,5699,3742,AG-ReID.v2/gallery/P0582T03241A2/P0582T03241A2C0F07171.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,3293,5611,AG-ReID.v2/gallery/P0135T04051A0/P0135T04051A0C3F4531.jpg,1,AG-ReID.v2,3293,5611,AG-ReID.v2/gallery/P0135T04051A0/P0135T04051A0C3F4531.jpg,1,AG-ReID.v2,15,17,-2,0.05839599296450615,0.0564143992960453,-0.001981593668460846,0.027397260069847107,0.028708133846521378,0.0013108737766742706,1.0,0.6191165447235107,0.622987687587738,0.03449356555938721,0.03449356555938721,0.039194852113723755,0.0038584828682051153,0.0038584828682051153,0.004384373228747851
v16.2_observation_vs_v16.2_final,7492,5699,3746,AG-ReID.v2/gallery/P0582T03241A2/P0582T03241A2C3F07771.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,3293,5611,AG-ReID.v2/gallery/P0135T04051A0/P0135T04051A0C3F4531.jpg,1,AG-ReID.v2,3293,5611,AG-ReID.v2/gallery/P0135T04051A0/P0135T04051A0C3F4531.jpg,1,AG-ReID.v2,9,10,-1,0.06637915223836899,0.06335890293121338,-0.003020249307155609,0.032786883413791656,0.034682080149650574,0.0018951967358589172,1.0,0.6315464377403259,0.6316690444946289,0.0010587573051452637,0.0010587573051452637,-0.008343726396560669,0.00011843359354823946,0.00011843359354823946,-0.000933337126389322
v16.2_observation_vs_v16.2_final,7516,5701,3758,AG-ReID.v2/query/P0594T04060A1/P0594T04060A1C3F03511.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,5399,6038,AG-ReID.v2/train_all/P1437T03241A2/P1437T03241A2C0F18661.jpg,0,AG-ReID.v2,5399,6038,AG-ReID.v2/train_all/P1437T03241A2/P1437T03241A2C0F18661.jpg,0,AG-ReID.v2,90,98,-8,0.013539488427340984,0.014137741178274155,0.0005982527509331703,0.012000000104308128,0.013856813311576843,0.001856813207268715,0.8999999761581421,0.5187081098556519,0.5118634700775146,-0.06118938326835632,-0.06118938326835632,-0.00556597113609314,-0.006844702286590287,-0.006844702286590287,-0.0006226147956946981
v16.2_observation_vs_v16.2_final,7524,5703,3762,AG-ReID.v2/gallery/P0597T04060A1/P0597T04060A1C0F05761.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,4524,5860,AG-ReID.v2/train_all/P0050T02140A1/P0050T02140A1C3F8461.jpg,1,AG-ReID.v2,4524,5860,AG-ReID.v2/train_all/P0050T02140A1/P0050T02140A1C3F8461.jpg,1,AG-ReID.v2,7,8,-1,0.12825559079647064,0.1310802549123764,0.0028246641159057617,0.017341040074825287,0.01846153847873211,0.0011204984039068222,1.0,0.5561931133270264,0.5611836314201355,0.0449565052986145,0.0449565052986145,0.022869378328323364,0.005028877203501203,0.005028877203501203,0.00255819029014015
v16.2_observation_vs_v16.2_final,7539,5704,3769,AG-ReID.v2/query/P0600T03241A2/P0600T03241A2C0F07351.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,3458,5642,AG-ReID.v2/gallery/P0244T03220A0/P0244T03220A0C3F01501.jpg,1,AG-ReID.v2,3458,5642,AG-ReID.v2/gallery/P0244T03220A0/P0244T03220A0C3F01501.jpg,1,AG-ReID.v2,13,14,-1,0.060541313141584396,0.06363549828529358,0.0030941851437091827,0.02777777798473835,0.03614457696676254,0.008366798982024193,0.8999999761581421,0.555588960647583,0.5505329370498657,-0.04515993595123291,-0.04515993595123291,-0.0013549625873565674,-0.0050516331487120425,-0.0050516331487120425,-0.00015156739657351537
v16.2_observation_vs_v16.2_final,7544,5705,3772,AG-ReID.v2/gallery/P0615T03220A1/P0615T03220A1C0F08521.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,3186,5592,AG-ReID.v2/gallery/P0069T04051A0/P0069T04051A0C0F10171.jpg,0,AG-ReID.v2,3186,5592,AG-ReID.v2/gallery/P0069T04051A0/P0069T04051A0C0F10171.jpg,0,AG-ReID.v2,13,15,-2,0.08913309127092361,0.08448275923728943,-0.004650332033634186,0.1071428582072258,0.1034482792019844,-0.003694579005241394,0.8999999761581421,0.6049307584762573,0.599863588809967,-0.04512369632720947,-0.04512369632720947,0.04690733551979065,-0.00504757935009259,-0.00504757935009259,0.005247098917177784
v16.2_observation_vs_v16.2_final,7560,5707,3780,AG-ReID.v2/gallery/P0624T02220A1/P0624T02220A1C3F09061.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,3595,5669,AG-ReID.v2/gallery/P0378T04051A2/P0378T04051A2C0F11131.jpg,0,AG-ReID.v2,3595,5669,AG-ReID.v2/gallery/P0378T04051A2/P0378T04051A2C0F11131.jpg,0,AG-ReID.v2,55,59,-4,0.029222477227449417,0.02682604268193245,-0.0023964345455169678,0.03311258181929588,0.032894738018512726,-0.00021784380078315735,0.8999999761581421,0.5333570241928101,0.5387068390846252,0.047679901123046875,0.047679901123046875,-0.029824912548065186,0.005333518836266649,0.005333518836266649,-0.0033362429266494686
v16.2_observation_vs_v16.2_final,7562,5707,3781,AG-ReID.v2/query/P0624T02220A1/P0624T02220A1C3F09031.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,4181,5786,AG-ReID.v2/query/P1740T03220A2/P1740T03220A2C0F21361.jpg,0,AG-ReID.v2,4181,5786,AG-ReID.v2/query/P1740T03220A2/P1740T03220A2C0F21361.jpg,0,AG-ReID.v2,13,14,-1,0.04666602984070778,0.044138383120298386,-0.0025276467204093933,0.046296294778585434,0.044247787445783615,-0.002048507332801819,0.8999999761581421,0.5781916975975037,0.5764588713645935,-0.015332996845245361,-0.015332996845245361,-0.0007447898387908936,-0.0017151635293766176,-0.0017151635293766176,-8.331289580487677e-05
v16.2_observation_vs_v16.2_final,7563,5707,3781,AG-ReID.v2/query/P0624T02220A1/P0624T02220A1C3F09031.jpg,1,AG-ReID.v2,1,stable_wrong,0,0,6457,6300,PRAI-1581/00001361_0002_00000000.jpg,0,PRAI-1581,6457,6300,PRAI-1581/00001361_0002_00000000.jpg,0,PRAI-1581,109,113,-4,0.00736494455486536,0.006917683873325586,-0.00044726068153977394,0.0035688793286681175,0.0033467202447354794,-0.00022215908393263817,0.8999999761581421,0.5760312676429749,0.5695139169692993,-0.05861848592758179,-0.05861848592758179,-0.07525548338890076,-0.0065571192784430465,-0.0065571192784430465,-0.008418149550084575
v16.2_observation_vs_v16.2_final,7602,5711,3801,AG-ReID.v2/gallery/P0657T04070A2/P0657T04070A2C3F03661.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,4318,5815,AG-ReID.v2/gallery/P2467T04060A1/P2467T04060A1C3F14011.jpg,1,AG-ReID.v2,4318,5815,AG-ReID.v2/gallery/P2467T04060A1/P2467T04060A1C3F14011.jpg,1,AG-ReID.v2,44,45,-1,0.010205812752246857,0.011341184377670288,0.0011353716254234314,0.007451565004885197,0.00917431153357029,0.001722746528685093,0.8999999761581421,0.5717748403549194,0.5668368339538574,-0.04418057203292847,-0.04418057203292847,0.06104767322540283,-0.0049420805745077345,-0.0049420805745077345,0.006828850467153202
v16.2_observation_vs_v16.2_final,7637,5715,3818,AG-ReID.v2/gallery/P0710T04060A1/P0710T04060A1C0F06811.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,3622,5675,AG-ReID.v2/gallery/P0416T04070A1/P0416T04070A1C0F03631.jpg,0,AG-ReID.v2,3622,5675,AG-ReID.v2/gallery/P0416T04070A1/P0416T04070A1C0F03631.jpg,0,AG-ReID.v2,2,3,-1,0.5877344608306885,0.5940476059913635,0.006313145160675049,0.5454545617103577,0.75,0.20454543828964233,0.8999999761581421,0.6869844198226929,0.6692387461662292,-0.1579722762107849,-0.1579722762107849,-0.15957015752792358,-0.017670928230404392,-0.017670928230404392,-0.017849668745848923
v16.2_observation_vs_v16.2_final,7654,5717,3827,AG-ReID.v2/query/P0739T04070A1/P0739T04070A1C0F08551.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,4700,5895,AG-ReID.v2/train_all/P0107T02140A2/P0107T02140A2C0F27781.jpg,0,AG-ReID.v2,4700,5895,AG-ReID.v2/train_all/P0107T02140A2/P0107T02140A2C0F27781.jpg,0,AG-ReID.v2,15,16,-1,0.10101010650396347,0.10004901885986328,-0.0009610876441001892,0.13636364042758942,0.11999999731779099,-0.01636364310979843,0.8999999761581421,0.5545053482055664,0.5471742749214172,-0.06567877531051636,-0.06567877531051636,0.05283689498901367,-0.007346889926586719,-0.007346889926586719,0.005910385047705802
v16.2_observation_vs_v16.2_final,7680,5720,3840,AG-ReID.v2/gallery/P0774T03220A1/P0774T03220A1C0F11371.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,5089,5974,AG-ReID.v2/train_all/P0456T03241A0/P0456T03241A0C3F03061.jpg,1,AG-ReID.v2,5089,5974,AG-ReID.v2/train_all/P0456T03241A0/P0456T03241A0C3F03061.jpg,1,AG-ReID.v2,11,13,-2,0.11637040227651596,0.11744493991136551,0.0010745376348495483,0.11764705926179886,0.125,0.007352940738201141,1.0,0.5890039205551147,0.5875509977340698,-0.012970685958862305,-0.012970685958862305,0.0344465970993042,-0.0014509131993030167,-0.0014509131993030167,0.003853228931836483
v16.2_observation_vs_v16.2_final,7692,5721,3846,AG-ReID.v2/gallery/P0782T04060A1/P0782T04060A1C0F07591.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,5466,6053,AG-ReID.v2/train_all/P1866T04070A0/P1866T04070A0C0F27451.jpg,0,AG-ReID.v2,5466,6053,AG-ReID.v2/train_all/P1866T04070A0/P1866T04070A0C0F27451.jpg,0,AG-ReID.v2,6,7,-1,0.13805139064788818,0.13534142076969147,-0.0027099698781967163,0.009244992397725582,0.010507880710065365,0.0012628883123397827,0.8999999761581421,0.6273241639137268,0.6182713508605957,-0.08091175556182861,-0.08091175556182861,-0.04324525594711304,-0.009050865505168204,-0.009050865505168204,-0.004837455232507004
v16.2_observation_vs_v16.2_final,7697,5721,3848,AG-ReID.v2/gallery/P0782T04060A1/P0782T04060A1C3F03631.jpg,1,AG-ReID.v2,1,stable_wrong,0,0,5460,6052,AG-ReID.v2/train_all/P1862T04071A0/P1862T04071A0C0F17311.jpg,0,AG-ReID.v2,5460,6052,AG-ReID.v2/train_all/P1862T04071A0/P1862T04071A0C0F17311.jpg,0,AG-ReID.v2,24,26,-2,0.020289450883865356,0.02029353193938732,4.081055521965027e-06,0.0017346054082736373,0.0020283975172787905,0.0002937921090051532,0.8999999761581421,0.5574556589126587,0.557624876499176,0.0020374655723571777,0.0020374655723571777,0.027099311351776123,0.00022791282600120866,0.00022791282600120866,0.0030313545989022472
v16.2_observation_vs_v16.2_final,7698,5721,3849,AG-ReID.v2/gallery/P0782T04060A1/P0782T04060A1C3F03571.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,5297,6015,AG-ReID.v2/train_all/P1012T03241A0/P1012T03241A0C3F04471.jpg,1,AG-ReID.v2,5297,6015,AG-ReID.v2/train_all/P1012T03241A0/P1012T03241A0C3F04471.jpg,1,AG-ReID.v2,39,40,-1,0.018832623958587646,0.020874502137303352,0.002041878178715706,0.012793176807463169,0.014814814552664757,0.0020216377452015877,1.0,0.585053563117981,0.5805202722549438,-0.040874183177948,-0.040874183177948,0.002224147319793701,-0.0045722247899382396,-0.0045722247899382396,0.00024879522283693944
v16.2_observation_vs_v16.2_final,7703,5722,3851,AG-ReID.v2/query/P0789T02220A1/P0789T02220A1C0F23581.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,3226,5599,AG-ReID.v2/gallery/P0115T04041A1/P0115T04041A1C3F391.jpg,1,AG-ReID.v2,3226,5599,AG-ReID.v2/gallery/P0115T04041A1/P0115T04041A1C3F391.jpg,1,AG-ReID.v2,2,3,-1,0.5494047403335571,0.5216270089149475,-0.02777773141860962,0.5,0.5,0.0,1.0,0.6431012749671936,0.6377706527709961,-0.047616004943847656,-0.047616004943847656,-0.04781156778335571,-0.005326371349227088,-0.005326371349227088,-0.005348247193421862
v16.2_observation_vs_v16.2_final,7805,5732,3902,AG-ReID.v2/query/P0845T03241A0/P0845T03241A0C0F10801.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,4445,5842,AG-ReID.v2/train_all/P0019T03241A2/P0019T03241A2C0F00211.jpg,0,AG-ReID.v2,4445,5842,AG-ReID.v2/train_all/P0019T03241A2/P0019T03241A2C0F00211.jpg,0,AG-ReID.v2,5,6,-1,0.1711285561323166,0.18777583539485931,0.016647279262542725,0.057692307978868484,0.06976744532585144,0.012075137346982956,0.8999999761581421,0.5861184000968933,0.5798981189727783,-0.055547118186950684,-0.055547118186950684,0.08301025629043579,-0.006213553178012532,-0.006213553178012532,0.009285605781475859
v16.2_observation_vs_v16.2_final,7807,5732,3903,AG-ReID.v2/query/P0845T03241A0/P0845T03241A0C0F10681.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,3386,5629,AG-ReID.v2/gallery/P0191T02210A1/P0191T02210A1C0F25621.jpg,0,AG-ReID.v2,3386,5629,AG-ReID.v2/gallery/P0191T02210A1/P0191T02210A1C0F25621.jpg,0,AG-ReID.v2,2,3,-1,0.11697632819414139,0.09454933553934097,-0.022426992654800415,0.005249343812465668,0.006355931982398033,0.0011065881699323654,0.8999999761581421,0.5245934128761292,0.5186156630516052,-0.053316205739974976,-0.053316205739974976,-0.04035046696662903,-0.005964001201650415,-0.005964001201650415,-0.004513641399198409
v16.2_observation_vs_v16.2_final,7809,5732,3904,AG-ReID.v2/gallery/P0845T03241A0/P0845T03241A0C3F02911.jpg,1,AG-ReID.v2,1,stable_wrong,0,0,3754,5701,AG-ReID.v2/gallery/P0594T04060A1/P0594T04060A1C0F05581.jpg,0,AG-ReID.v2,3754,5701,AG-ReID.v2/gallery/P0594T04060A1/P0594T04060A1C0F05581.jpg,0,AG-ReID.v2,3,4,-1,0.2183205634355545,0.22322851419448853,0.004907950758934021,0.12765957415103912,0.13636364042758942,0.008704066276550293,1.0,0.5441603064537048,0.5532851219177246,0.08154845237731934,0.08154845237731934,0.034029245376586914,0.009122087013150093,0.009122087013150093,0.003806543573393384
v16.2_observation_vs_v16.2_final,7819,5733,3909,AG-ReID.v2/query/P0847T04071A0/P0847T04071A0C0F09991.jpg,0,AG-ReID.v2,1,break,1,0,3909,5733,AG-ReID.v2/query/P0847T04071A0/P0847T04071A0C0F09991.jpg,0,AG-ReID.v2,4885,5932,AG-ReID.v2/train_all/P0244T04051A1/P0244T04051A1C0F21811.jpg,0,AG-ReID.v2,1,2,-1,0.45176562666893005,0.3216046392917633,-0.13016098737716675,0.06315789371728897,0.08219178020954132,0.01903388649225235,1.0,0.592983067035675,0.5858019590377808,-0.09985080361366272,-0.03544872999191284,-0.09985080361366272,-0.011169405333192106,-0.0039653284650418286,-0.011169405333192106
v16.2_observation_vs_v16.2_final,7891,5741,3945,AG-ReID.v2/query/P1066T04071A2/P1066T04071A2C3F07141.jpg,1,AG-ReID.v2,1,stable_wrong,0,0,4050,5762,AG-ReID.v2/gallery/P1285T04060A1/P1285T04060A1C3F00031.jpg,1,AG-ReID.v2,4050,5762,AG-ReID.v2/gallery/P1285T04060A1/P1285T04060A1C3F00031.jpg,1,AG-ReID.v2,35,43,-8,0.022440403699874878,0.023230940103530884,0.0007905364036560059,0.009852216579020023,0.011627906933426857,0.0017756903544068336,1.0,0.46820569038391113,0.47213277220726013,0.03506028652191162,0.03506028652191162,0.08013173937797546,0.003921876811089575,0.003921876811089575,0.008963612157086853
v16.2_observation_vs_v16.2_final,7907,5743,3953,AG-ReID.v2/gallery/P1085T03220A1/P1085T03220A1C0F15751.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,3310,5614,AG-ReID.v2/gallery/P0142T02210A1/P0142T02210A1C3F5881.jpg,1,AG-ReID.v2,3310,5614,AG-ReID.v2/gallery/P0142T02210A1/P0142T02210A1C3F5881.jpg,1,AG-ReID.v2,2,3,-1,0.1543043702840805,0.13237068057060242,-0.02193368971347809,0.012903225608170033,0.0139860138297081,0.0010827882215380669,1.0,0.5562780499458313,0.5487942695617676,-0.0667748749256134,-0.0667748749256134,-0.031255900859832764,-0.007469500666245299,-0.007469500666245299,-0.003496314632662312
v16.2_observation_vs_v16.2_final,7912,5743,3956,AG-ReID.v2/query/P1085T03220A1/P1085T03220A1C3F07651.jpg,1,AG-ReID.v2,0,break,1,0,3956,5743,AG-ReID.v2/query/P1085T03220A1/P1085T03220A1C3F07651.jpg,1,AG-ReID.v2,4046,5761,AG-ReID.v2/gallery/P1275T04070A1/P1275T04070A1C3F06691.jpg,1,AG-ReID.v2,1,2,-1,0.23863793909549713,0.15512217581272125,-0.08351576328277588,0.0359281450510025,0.03773584961891174,0.0018077045679092407,1.0,0.608864426612854,0.6019577383995056,-0.07822674512863159,0.01838397979736328,-0.07822674512863159,-0.008750517698572047,0.0020564493680836904,-0.008750517698572047
v16.2_observation_vs_v16.2_final,7918,5744,3959,AG-ReID.v2/query/P1095T03241A2/P1095T03241A2C0F14131.jpg,0,AG-ReID.v2,0,stable_wrong,0,0,4738,5903,AG-ReID.v2/train_all/P0137T04070A1/P0137T04070A1C0F01441.jpg,0,AG-ReID.v2,4738,5903,AG-ReID.v2/train_all/P0137T04070A1/P0137T04070A1C0F01441.jpg,0,AG-ReID.v2,10,11,-1,0.06999022513628006,0.05861138924956322,-0.011378835886716843,0.04545454680919647,0.03614457696676254,-0.00930996984243393,0.8999999761581421,0.5925291180610657,0.585799515247345,-0.06027740240097046,-0.06027740240097046,-0.01893448829650879,-0.006742687244194023,-0.006742687244194023,-0.0021180297694805006
v16.2_observation_vs_v16.2_final,7921,5744,3960,AG-ReID.v2/gallery/P1095T03241A2/P1095T03241A2C0F14101.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,5118,5980,AG-ReID.v2/train_all/P0494T04071A2/P0494T04071A2C0F06991.jpg,0,AG-ReID.v2,5118,5980,AG-ReID.v2/train_all/P0494T04071A2/P0494T04071A2C0F06991.jpg,0,AG-ReID.v2,7,8,-1,0.15079365670681,0.14989177882671356,-0.0009018778800964355,0.1428571492433548,0.1428571492433548,0.0,0.8999999761581421,0.5476015210151672,0.5232205986976624,-0.21827945113182068,-0.21827945113182068,-0.17377740144729614,-0.02441694585685239,-0.02441694585685239,-0.019438904488176867
v16.2_observation_vs_v16.2_final,7946,5747,3973,AG-ReID.v2/gallery/P1162T04071A1/P1162T04071A1C3F11911.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,3980,5748,AG-ReID.v2/query/P1173T04070A2/P1173T04070A2C3F03331.jpg,1,AG-ReID.v2,3980,5748,AG-ReID.v2/query/P1173T04070A2/P1173T04070A2C3F03331.jpg,1,AG-ReID.v2,8,9,-1,0.05073006451129913,0.04843204841017723,-0.0022980161011219025,0.009569377638399601,0.01075268816202879,0.0011833105236291885,1.0,0.5634701251983643,0.5524618029594421,-0.09837865829467773,-0.09837865829467773,-0.0921362042427063,-0.01100472976542477,-0.01100472976542477,-0.010306442950928307
v16.2_observation_vs_v16.2_final,7950,5747,3975,AG-ReID.v2/query/P1162T04071A1/P1162T04071A1C3F11881.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,3980,5748,AG-ReID.v2/query/P1173T04070A2/P1173T04070A2C3F03331.jpg,1,AG-ReID.v2,3980,5748,AG-ReID.v2/query/P1173T04070A2/P1173T04070A2C3F03331.jpg,1,AG-ReID.v2,7,8,-1,0.058871205896139145,0.06086060404777527,0.0019893981516361237,0.0419580414891243,0.04651162773370743,0.00455358624458313,0.8999999761581421,0.5792511105537415,0.5634127855300903,-0.14137285947799683,-0.14137285947799683,-0.14090892672538757,-0.015814101774600964,-0.015814101774600964,-0.01576220581809684
v16.2_observation_vs_v16.2_final,8047,5757,4023,AG-ReID.v2/gallery/P1254T04071A0/P1254T04071A0C0F12001.jpg,0,AG-ReID.v2,1,stable_wrong,0,0,3443,5639,AG-ReID.v2/query/P0222T03241A2/P0222T03241A2C3F04681.jpg,1,AG-ReID.v2,3443,5639,AG-ReID.v2/query/P0222T03241A2/P0222T03241A2C3F04681.jpg,1,AG-ReID.v2,14,15,-1,0.07495086640119553,0.07345912605524063,-0.001491740345954895,0.008741258643567562,0.01037344429641962,0.0016321856528520584,1.0,0.5689160227775574,0.5598867535591125,-0.0809277892112732,-0.0809277892112732,-0.05093550682067871,-0.009052659044360034,-0.009052659044360034,-0.0056976939688233585
v16.2_observation_vs_v16.2_final,8050,5757,4025,AG-ReID.v2/query/P1254T04071A0/P1254T04071A0C3F07531.jpg,1,AG-ReID.v2,0,stable_wrong,0,0,3409,5632,AG-ReID.v2/query/P0193T02220A0/P0193T02220A0C3F02311.jpg,1,AG-ReID.v2,3409,5632,AG-ReID.v2/query/P0193T02220A0/P0193T02220A0C3F02311.jpg,1,AG-ReID.v2,30,32,-2,0.04129743576049805,0.04080735892057419,-0.0004900768399238586,0.046296294778585434,0.0416666679084301,-0.0046296268701553345,1.0,0.5149068832397461,0.5208929181098938,0.05339992046356201,0.05339992046356201,0.03246027231216431,0.0059733656098099885,0.0059733656098099885,0.003631036762439699
v16.2_observation_vs_v16.2_final,8063,5758,4031,AG-ReID.v2/gallery/P1261T03220A2/P1261T03220A2C3F09601.jpg,1,AG-ReID.v2,1,stable_wrong,0,0,4861,5927,AG-ReID.v2/train_all/P0207T04060A2/P0207T04060A2C3F01501.jpg,1,AG-ReID.v2,4861,5927,AG-ReID.v2/train_all/P0207T04060A2/P0207T04060A2C3F01501.jpg,1,AG-ReID.v2,69,70,-1,0.02236977405846119,0.02214878238737583,-0.00022099167108535767,0.008633093908429146,0.008356546051800251,-0.0002765478566288948,0.8999999761581421,0.4167303442955017,0.4191722273826599,0.02189573645591736,0.02189573645591736,0.03395813703536987,0.002449277789402071,0.002449277789402071,0.003798589327089097
